Name,Link
2019 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB0KF210925/?radius=100
2015 BMW i3 Base Hatchback,https://www.edmunds.com/bmw/i3/2015/vin/WBY1Z2C57FV555504/?radius=100
2019 Hyundai Ioniq Electric Limited Hatchback,https://www.edmunds.com/hyundai/ioniq-electric/2019/vin/KMHC05LH6KU048184/?radius=100
2016 Kia Soul EV +,https://www.edmunds.com/kia/soul-ev/2016/vin/KNDJX3AE9G7007638/?radius=100
2020 Tesla Model X Long Range,https://www.edmunds.com/tesla/model-x/2020/vin/5YJXCBE26LF222527/?radius=100
2021 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2021/vin/5YJ3E1EB8MF068116/?radius=100
2017 BMW i3 Base Hatchback,https://www.edmunds.com/bmw/i3/2017/vin/WBY1Z6C39HV949675/?radius=100
2020 Tesla Model 3 Standard Range Plus,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EA9LF803966/?radius=100
2017 Chevrolet Bolt EV LT Hatchback,https://www.edmunds.com/chevrolet/bolt-ev/2017/vin/1G1FW6S01H4146834/?radius=100
2021 Tesla Model Y Long Range,https://www.edmunds.com/tesla/model-y/2021/vin/5YJYGDEE6MF072841/?radius=100
2020 Tesla Model 3 Standard Range Plus,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EA7LF704594/?radius=100
2022 Kia Niro EV EX,https://www.edmunds.com/kia/niro-ev/2022/vin/KNDCC3LG5N5118618/?radius=100
2019 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB3KF493207/?radius=100
2017 Chevrolet Bolt EV Premier Hatchback,https://www.edmunds.com/chevrolet/bolt-ev/2017/vin/1G1FX6S07H4164316/?radius=100
2020 Tesla Model 3 Performance,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EC5LF586160/?radius=100
2021 Ford Mustang Mach-E First Edition Hatchback,https://www.edmunds.com/ford/mustang-mach-e/2021/vin/3FMTK3SU9MMA08010/?radius=100
2020 Tesla Model 3 Performance,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EC4LF642069/?radius=100
2018 Tesla Model 3 Performance,https://www.edmunds.com/tesla/model-3/2018/vin/5YJ3E1EB9JF063311/?radius=100
2020 Tesla Model Y Long Range,https://www.edmunds.com/tesla/model-y/2020/vin/5YJYGDEE4LF057592/?radius=100
2022 Tesla Model 3 Performance,https://www.edmunds.com/tesla/model-3/2022/vin/5YJ3E1EC1NF196966/?radius=100
2021 Tesla Model Y Performance,https://www.edmunds.com/tesla/model-y/2021/vin/5YJYGDEF3MF133541/?radius=100
2016 Tesla Model S 60,https://www.edmunds.com/tesla/model-s/2016/vin/5YJSA1E15GF160254/?radius=100
2020 Tesla Model Y Long Range,https://www.edmunds.com/tesla/model-y/2020/vin/5YJYGDEE9LF008307/?radius=100
2019 Tesla Model 3 Standard Range Plus,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EAXKF317052/?radius=100
2021 Tesla Model S Long Range,https://www.edmunds.com/tesla/model-s/2021/vin/5YJSA1E20MF427367/?radius=100
2021 Tesla Model Y Long Range,https://www.edmunds.com/tesla/model-y/2021/vin/5YJYGDEE3MF063840/?radius=100
2013 Nissan LEAF S Hatchback,https://www.edmunds.com/nissan/leaf/2013/vin/1N4AZ0CP9DC416514/?radius=100
2020 Hyundai Kona Electric SEL,https://www.edmunds.com/hyundai/kona-electric/2020/vin/KM8K23AG6LU077206/?radius=100
2019 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB8KF530381/?radius=100
2019 Tesla Model X P100D,https://www.edmunds.com/tesla/model-x/2019/vin/5YJXCDE43KF185366/?radius=100
2014 Tesla Model S 60,https://www.edmunds.com/tesla/model-s/2014/vin/5YJSA1S18EFP37960/?radius=100
2022 Chevrolet Bolt EUV Premier Hatchback,https://www.edmunds.com/chevrolet/bolt-euv/2022/vin/1G1FZ6S07N4119477/?radius=100
2021 Tesla Model 3 Standard Range Plus,https://www.edmunds.com/tesla/model-3/2021/vin/5YJ3E1EA4MF057055/?radius=100
2022 Hyundai IONIQ 5 SEL,https://www.edmunds.com/hyundai/ioniq-5/2022/vin/KM8KNDAF3NU112131/?radius=100
2023 Mercedes-Benz EQB EQB 250+,https://www.edmunds.com/mercedes-benz/eqb/2023/vin/W1N9M0CB1PN026962/?radius=100
2021 Volkswagen ID.4 1st Edition,https://www.edmunds.com/volkswagen/id4/2021/vin/WVGDMPE22MP013737/?radius=100
2012 Tesla Model S Performance,https://www.edmunds.com/tesla/model-s/2012/vin/5YJSA1DP1CFS01074/?radius=100
2023 Audi Q4 e-tron Premium Plus,https://www.edmunds.com/audi/q4-e-tron/2023/vin/WA1BCBFZ4PP009264/?radius=100
2019 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB0KF432977/?radius=100
2018 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2018/vin/5YJ3E1EB5JF093888/?radius=100
2013 Tesla Model S Base,https://www.edmunds.com/tesla/model-s/2013/vin/5YJSA1CN7DFP26416/?radius=100
2017 Tesla Model X P100D,https://www.edmunds.com/tesla/model-x/2017/vin/5YJXCBE43HF077357/?radius=100
2013 Tesla Model S Performance,https://www.edmunds.com/tesla/model-s/2013/vin/5YJSA1DP8DFP16364/?radius=100
2023 Tesla Model 3 Base,https://www.edmunds.com/tesla/model-3/2023/vin/5YJ3E1EA8PF398544/?radius=100
2019 Tesla Model X Long Range,https://www.edmunds.com/tesla/model-x/2019/vin/5YJXCDE25KF207771/?radius=100
2019 Audi e-tron Premium Plus quattro,https://www.edmunds.com/audi/e-tron/2019/vin/WA1LAAGE8KB020452/?radius=100
2022 MINI Hardtop 2 Door Cooper SE Hatchback,https://www.edmunds.com/mini/hardtop-2-door/2022/vin/WMW13DJ07N2R39057/?radius=100
2020 Tesla Model 3 Standard Range Plus,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EA6LF631489/?radius=100
2016 Tesla Model S 70,https://www.edmunds.com/tesla/model-s/2016/vin/5YJSA1E18GF134778/?radius=100
2016 Tesla Model X 90D,https://www.edmunds.com/tesla/model-x/2016/vin/5YJXCBE2XGF001518/?radius=100
2019 Audi e-tron Prestige quattro,https://www.edmunds.com/audi/e-tron/2019/vin/WA1VABGE9KB011418/?radius=100
2019 Audi e-tron Prestige quattro,https://www.edmunds.com/audi/e-tron/2019/vin/WA1VAAGE8KB008276/?radius=100
2016 Tesla Model X P90D,https://www.edmunds.com/tesla/model-x/2016/vin/5YJXCBE43GF015892/?radius=100
2016 Nissan LEAF S Hatchback,https://www.edmunds.com/nissan/leaf/2016/vin/1N4AZ0CP3GC302271/?radius=100
2020 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EBXLF627860/?radius=100
2019 Tesla Model 3 Mid Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EA3KF519862/?radius=100
2021 Tesla Model S Long Range,https://www.edmunds.com/tesla/model-s/2021/vin/5YJSA1E21MF426566/?radius=100
2021 Ford Mustang Mach-E Premium Hatchback,https://www.edmunds.com/ford/mustang-mach-e/2021/vin/3FMTK3SU0MMA06548/?radius=100
2018 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2018/vin/5YJ3E1EB0JF066887/?radius=100
2019 Tesla Model 3 Standard Range Plus,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EA4KF428504/?radius=100
2017 Tesla Model S 75D,https://www.edmunds.com/tesla/model-s/2017/vin/5YJSA1E28HF208758/?radius=100
2020 Tesla Model Y Long Range,https://www.edmunds.com/tesla/model-y/2020/vin/5YJYGDEE0LF023634/?radius=100
2019 Audi e-tron Premium Plus quattro,https://www.edmunds.com/audi/e-tron/2019/vin/WA1LABGE5KB020768/?radius=100
2020 Tesla Model 3 Performance,https://www.edmunds.com/tesla/model-3/2020/vin/5YJ3E1EC9LF624957/?radius=100
2017 Tesla Model X 75D,https://www.edmunds.com/tesla/model-x/2017/vin/5YJXCDE21HF076184/?radius=100
2014 Tesla Model S 85,https://www.edmunds.com/tesla/model-s/2014/vin/5YJSA1H17EFP30425/?radius=100
2019 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB4KF406642/?radius=100
2019 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB2KF364990/?radius=100
2018 Tesla Model 3 Long Range,https://www.edmunds.com/tesla/model-3/2018/vin/5YJ3E1EA2JF021408/?radius=100
2016 Tesla Model S P100D,https://www.edmunds.com/tesla/model-s/2016/vin/5YJSA1E41GF172699/?radius=100
2019 Tesla Model 3 Performance,https://www.edmunds.com/tesla/model-3/2019/vin/5YJ3E1EB4KF432920/?radius=100
2016 Tesla Model X 90D,https://www.edmunds.com/tesla/model-x/2016/vin/5YJXCDE26GF029490/?radius=100
2021 Volkswagen ID.4 Pro S (Statement),https://www.edmunds.com/volkswagen/id4/2021/vin/WVGKMPE24MP024617/?radius=100
2023 Rivian R1S Adventure,https://www.edmunds.com/rivian/r1s/2023/vin/7PDSGABA0PN008766/?radius=100
2021 Audi e-tron Premium,https://www.edmunds.com/audi/e-tron/2021/vin/WA1AAAGE4MB014674/?radius=100
2019 Tesla Model X Long Range,https://www.edmunds.com/tesla/model-x/2019/vin/5YJXCBE28KF206280/?radius=100
